id,start_date,motion:title,motion:legislative_session
62-738,2015-04-23,DECRETO POR EL QUE SE DECLARA EL PRIMER VIERNES DE MARZO DE CADA AÑO COMO EL ¿DÍA NACIONAL DE LA ORATORIA¿ (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Tercer Año
62-379,2013-11-27,DECRETO QUE EXPIDE LA LEY DE VERTIMIENTOS EN LAS ZONAS MARINAS MEXICANAS (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Segundo Año
62-490,2014-04-22,"DECRETO QUE REFORMA LOS ARTÍCULOS 2 Y 27 DE LA LEY FEDERAL SOBRE MONUMENTOS Y ZONAS ARQUEOLÓGICOS, ARTÍSTICOS E HISTÓRICOS (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Segundo Año
62-723,2015-04-09,"DECRETO QUE REFORMA Y ADICIONA LA LEY GENERAL DE PESCA Y ACUACULTURA SUSTENTABLES, EN MATERIA DE INSPECCION Y VIGILANCIA (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Tercer Año
62-732,2015-04-21,DECRETO POR EL QUE SE ESTABLECEN LAS CARACTERÍSTICAS DE LA MONEDA CONMEMORATIVA DEL 100 ANIVERSARIO DE LA BATALLA DE CELAYA (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Tercer Año
62-733,2015-04-22,DECRETO POR EL QUE SE REFORMAN Y ADICIONAN DIVERSAS DISPOSICIONES DEL CÓDIGO DE COMERCIO Y DEL CÓDIGO PENAL FEDERAL (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Tercer Año
62-730,2015-04-21,"DECRETO POR EL QUE SE REFORMAN LOS PÁRRAFOS CUARTO Y SEXTO DEL ARTÍCULO 18 Y EL INCISO C) DE LA FRACCIÓN XXI DEL ARTÍCULO 73 DE LA CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS, EN MATERIA DE JUSTICIA PARA ADOLESCENTES (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Tercer Año
62-731,2015-04-21,DECRETO QUE REFORMA EL ARTÍCULO 115 DE LA LEY AGRARIA (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Tercer Año
62-736,2015-04-22,"DECRETO POR EL QUE SE EXPIDE LA LEY DE AHORRO Y CRÉDITO POPULAR, Y SE REFORMAN, ADICIONAN Y DEROGAN DIVERSAS DISPOSICIONES DE LA LEY PARA REGULAR LAS ACTIVIDADES DE LAS SOCIEDADES COOPERATIVAS DE AHORRO Y PRÉSTAMO, DEL CÓDIGO FEDERAL DE PROCEDIMIENTOS PENALES Y DE LA LEY DE LA COMISIÓN NACIONAL BANCARIA Y DE VALORES (EN LO PARTICULAR LAS DISPOSICIONES TRANSITORIAS DEL I A LA XV DEL ARTÍCULO SEGUNDO RESERVADO, EN SUS TERMINOS)",Segundo Período de Sesiones Ordinarias del Tercer Año
62-737,2015-04-22,"DECRETO POR EL QUE SE EXPIDE LA LEY DE AHORRO Y CRÉDITO POPULAR, Y SE REFORMAN, ADICIONAN Y DEROGAN DIVERSAS DISPOSICIONES DE LA LEY PARA REGULAR LAS ACTIVIDADES DE LAS SOCIEDADES COOPERATIVAS DE AHORRO Y PRÉSTAMO, DEL CÓDIGO FEDERAL DE PROCEDIMIENTOS PENALES Y DE LA LEY DE LA COMISIÓN NACIONAL BANCARIA Y DE VALORES (EN LO PARTICULAR LOS ARTÍCULOS TERCERO, CUARTO Y OCTAVO RESERVADOS, EN SUS TERMINOS)",Segundo Período de Sesiones Ordinarias del Tercer Año
62-734,2015-04-22,"DECRETO POR EL QUE SE EXPIDE LA LEY DE AHORRO Y CRÉDITO POPULAR, Y SE REFORMAN, ADICIONAN Y DEROGAN DIVERSAS DISPOSICIONES DE LA LEY PARA REGULAR LAS ACTIVIDADES DE LAS SOCIEDADES COOPERATIVAS DE AHORRO Y PRÉSTAMO, DEL CÓDIGO FEDERAL DE PROCEDIMIENTOS PENALES Y DE LA LEY DE LA COMISIÓN NACIONAL BANCARIA Y DE VALORES (EN LO GENERAL Y EN LO PARTICULAR, LOS ARTÍCULOS NO RESERVADOS CON LAS MODIFICACIONES ACEPTADAS)",Segundo Período de Sesiones Ordinarias del Tercer Año
62-735,2015-04-22,"DECRETO POR EL QUE SE EXPIDE LA LEY DE AHORRO Y CRÉDITO POPULAR, Y SE REFORMAN, ADICIONAN Y DEROGAN DIVERSAS DISPOSICIONES DE LA LEY PARA REGULAR LAS ACTIVIDADES DE LAS SOCIEDADES COOPERATIVAS DE AHORRO Y PRÉSTAMO, DEL CÓDIGO FEDERAL DE PROCEDIMIENTOS PENALES Y DE LA LEY DE LA COMISIÓN NACIONAL BANCARIA Y DE VALORES (EN LO PARTICULAR LOS ARTÍCULOS RESERVADOS AL ARTICULO PRIMERO DE INSTRUCCIÓN, EN SUS TERMINOS)",Segundo Período de Sesiones Ordinarias del Tercer Año
62-534,2014-07-28,DECRETO POR EL QUE SE EXPIDE LA LEY DE HIDROCARBUROS Y SE REFORMAN DIVERSAS DISPOSICIONES DE LA LEY DE INVERSIÓN EXTRANJERA; LEY MINERA Y LEY DE ASOCIACIONES PÚBLICO PRIVADAS (EN LO PARTICULAR LOS ARTICULOS RESERVADOS EN SUS TERMINOS Y LOS ARTÍCULOS 101 Y 102 CON LAS MODIFICACIONES ACEPTADAS EN EL TEMA DE USO Y OCUPACIÓN TEMPORAL DE TIERRAS,Cuarto Periodo de Sesiones Extraordinario del Segundo Receso del Segundo Año
62-535,2014-07-28,"DECRETO POR EL QUE SE EXPIDE LA LEY DE HIDROCARBUROS Y SE REFORMAN DIVERSAS DISPOSICIONES DE LA LEY DE INVERSIÓN EXTRANJERA; LEY MINERA Y LEY DE ASOCIACIONES PÚBLICO PRIVADAS (EN LO PARTICULAR LOS ARTICULOS RESERVADOS 6, 19, 46, 47, 120, 126, DÉCIMO OCTAVO TRANSITORIO, VIGÉSIMO CUARTO TRANSITORIO EN SUS TERMINOS, EN EL TEMA CONTENIDO NACIONAL Y TEMAS LABORALES)",Cuarto Periodo de Sesiones Extraordinario del Segundo Receso del Segundo Año
62-536,2014-07-28,"DECRETO POR EL QUE SE EXPIDE LA LEY DE HIDROCARBUROS Y SE REFORMAN DIVERSAS DISPOSICIONES DE LA LEY DE INVERSIÓN EXTRANJERA; LEY MINERA Y LEY DE ASOCIACIONES PÚBLICO PRIVADAS (EN LO PARTICULAR LOS ARTICULOS RESERVADOS EN SUS TERMINOS, EN EL TEMA SEGURIDAD ENERGÉTICA)",Cuarto Periodo de Sesiones Extraordinario del Segundo Receso del Segundo Año
62-537,2014-07-28,"DECRETO POR EL QUE SE EXPIDEN LA LEY DE LA INDUSTRIA ELÉCTRICA Y LA LEY DE ENERGÍA GEOTÉRMICA, Y SE ADICIONAN Y REFORMAN DIVERSAS DISPOSICIONES DE LA LEY DE AGUAS NACIONALES (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",Cuarto Periodo de Sesiones Extraordinario del Segundo Receso del Segundo Año
62-439,2014-02-25,DECRETO QUE DISPONE LA OBLIGACION DE LOS EDITORES DE HACER EL DEPOSITO LEGAL DIGITALIZADO DE SUS PUBLICACIONES (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Segundo Año
62-438,2014-02-25,DECRETO QUE REFORMA LOS ARTICULOS 416 DEL CODIGO CIVIL FEDERAL Y 80 DEL CODIGO FEDERAL DE PROCEDIMIENTOS PENALES (EN LO GENERAL Y EN LO PARTICULAR CON LA MODIFICACION ACEPTADA),Segundo Período de Sesiones Ordinarias del Segundo Año
62-532,2014-07-28,"DECRETO POR EL QUE SE EXPIDE LA LEY DE HIDROCARBUROS Y SE REFORMAN DIVERSAS DISPOSICIONES DE LA LEY DE INVERSIÓN EXTRANJERA; LEY MINERA Y LEY DE ASOCIACIONES PÚBLICO PRIVADAS (EN LO PARTICULAR LOS ARTICULOS RESERVADOS EN EL TEMA TRATO DISCRIMINATORIO HACIA PEMEX, CONTRATOS Y ASIGNACIONES, EN SUS TÉRMINOS)",Cuarto Periodo de Sesiones Extraordinario del Segundo Receso del Segundo Año
62-533,2014-07-28,"DECRETO POR EL QUE SE EXPIDE LA LEY DE HIDROCARBUROS Y SE REFORMAN DIVERSAS DISPOSICIONES DE LA LEY DE INVERSIÓN EXTRANJERA; LEY MINERA Y LEY DE ASOCIACIONES PÚBLICO PRIVADAS (EN LO PARTICULAR LOS ARTICULOS RESERVADOS 20, 41, 129 Y 130 EN SUS TERMINOS EN EL TEMA PROTECCIÓN AL AMBIENTE Y FRACTURA HIDRAULICA)",Cuarto Periodo de Sesiones Extraordinario del Segundo Receso del Segundo Año
62-435,2014-02-20,DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY DE VIVIENDA (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Segundo Año
62-434,2014-02-20,"DECRETO QUE REFORMA LOS ARTICULOS 3, 4, 62, 64 Y 68 DE LA LEY DE AVIACION CIVIL (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Segundo Año
62-437,2014-02-25,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY DE VIVIENDA, EN MATERIA DE ACCESIBILIDAD A LA VIVIENDA (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Segundo Año
62-436,2014-02-20,DECRETO POR EL QUE SE ESTABLECEN LAS CARACTERISTICAS DE UNA MONEDA CONMEMORATIVA ALUSIVA DEL CENTENARIO DE LA GESTA HEROICA DEL PUERTO DE VERACRUZ (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Segundo Año
62-538,2014-07-28,"DECRETO POR EL QUE SE EXPIDEN LA LEY DE LA INDUSTRIA ELECTRICA Y LA LEY DE NERGIA GEOTERMICA Y SE ADICIONAN Y REFORMAN DIVERSAS DISPOSICIONES DE LA LEY DE AGUAS NACIONALES (EN LO PART. LOS ARTICULOS RESERVADOS EN SUS TERMINOS Y LOS ARTÍCULOS 71, 73, 74, 82, 86, 87, 88 Y 89 CON LAS MODIFICACIONES ACEPTADAS EN EL TEMA MODELO ABIERTO DE MERCADO, TARIFAS ELÉCTRICAS Y OCUPACIÓN TEMPORAL DE TIERRAS)",Cuarto Periodo de Sesiones Extraordinario del Segundo Receso del Segundo Año
62-430,2014-02-13,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DEL CODIGO PENAL FEDERAL, DEL CODIGO FEDERAL DE PROCEDIMIENTOS PENALES Y DEL CODIGO FEDERAL DE PROCEDIMIENTOS CIVILES (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Segundo Año
62-433,2014-02-20,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY DE CAMINOS, PUENTES Y AUTOTRASPORTE FEDERAL (EN LO GRAL. Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Segundo Año
62-432,2014-02-20,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LAS LEYES GENERAL DE SALUD; FEDERAL DE LOS TRABAJADORES AL SERVICIO DEL ESTADO, REGLAMENTARIA DEL APARTADO B) DEL ARTÍCULO 123 CONSTITUCIONAL; DEL SEGURO SOCIAL; DEL INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO; PARA LA PROTECCIÓN DE LOS DERECHOS DE NIÑAS, NIÑOS Y ADOLESCENTES; Y GENERAL DE ACCESO DE LAS MUJERES A UNA VIDA LIBRE DE VIOLENCIA (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Segundo Año
62-54,2012-12-13,DECRETO QUE REFORMA Y ADICIONA DIV. DISP. DE LA LEY FED. PARA PREVENIR Y SANCIONAR LA TORTURA (EN LO GRAL Y EN LO PART),Primer Período de Sesiones Ordinarias del Primer Año
62-604,2014-10-30,"DECRETO QUE REFORMA LAS FRACCIONES VI, VII Y XXIII DEL ARTICULO 7, LA FRACCION I DEL ARTICULO 26, LA DENOMINACION DEL CAPITULO VII, EL ARTICULO 28 Y EL SEGUNDO PARRAFO DEL ARTICULO 30 DE LA LEY DEL INSTITUTO NACIONAL DE LAS MUJERES (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Tercer Año
62-56,2012-12-18,"DECRETO QUE REFORMA LOS ARTÍCULOS 65 BIS Y 128, Y ADICIONA LOS ARTÍCULOS 65 BIS 1, 65 BIS 2, 65 BIS 3, 65 BIS 4, 65 BIS 5, 65 BIS 6 Y 65 BIS 7 A LA LEY FEDERAL DE PROTECCIÓN AL CONSUMIDOR. (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Primer Año
62-57,2012-12-18,DECRETO QUE REFORMA EL ARTICULO 39 DE LA LEY ORGANICA DEL CONGRESO GENERAL DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Primer Año
62-50,2012-12-12,"LEY DE INGRESOS DE LA FEDERACION PARA EL EJERCICIO FISCAL 2013 (EN LO PARTICULAR LOS ARTICULOS 1, 2 Y 6  RESERVADOS, EN SUS TERMINOS)",Primer Período de Sesiones Ordinarias del Primer Año
62-51,2012-12-13,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIV. DISP. DE LA LEY ORGANICA DE LA ADMIN. PUBLICA FEDERAL (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",Primer Período de Sesiones Ordinarias del Primer Año
62-52,2012-12-13,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIV. DISP. DE LA LEY ORGANICA DE LA ADMIN. PUBLICA FEDERAL (EN LO PART. ART 27 FRACC 16 Y ULTIMO PARRAFO)",Primer Período de Sesiones Ordinarias del Primer Año
62-53,2012-12-13,"DECRETO QUE REFORMA LOS PARRAFOS PRIMERO Y ULTIMO DEL ART. 25, PRIMERO Y TERCERO DEL APARTADO A DEL ART. 26, DE LA CPEUM (EN LO GRAL Y EN LO PART)",Primer Período de Sesiones Ordinarias del Primer Año
62-466,2014-03-25,DECRETO QUE EXPIDE LA LEY FEDERAL DE COMPETENCIA ECONOMICA Y REFORMA EL ARTICULO 254 BIS DEL CODIGO PENAL FEDERAL (EN LO GENERAL Y EN LO PARTICULAR LOS ARTÍCULOS NO RESERVADOS CON LAS MODIFICACIONES ACEPTADAS),Segundo Período de Sesiones Ordinarias del Segundo Año
62-58,2012-12-18,DECRETO QUE REFORMA EL ARTICULO 90 DE LA LEY ORGANICA DEL CONGRESO GENERAL DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Primer Año
62-59,2012-12-18,DECRETO QUE ADICIONA UN SEGUNDO PARRAFO AL ARTICULO 60 DE LA LEY FEDERAL DE TELECOMUNICACIONES (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Primer Año
62-553,2014-07-28,"DECRETO POR EL QUE SE REFORMAN, ADICIONAN Y DEROGAN DIVERSAS DISPOSICIONES DE LA LEY FEDERAL DE PRESUPUESTO Y RESPONSABILIDAD HACENDARIA, Y DE LA LEY GENERAL DE DEUDA PUBLICA (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",Cuarto Periodo de Sesiones Extraordinario del Segundo Receso del Segundo Año
62-753,2015-04-29,DECRETO POR EL QUE SE REFORMAN Y ADICIONAN LOS ARTÍCULOS 241 Y 242 DEL CÓDIGO PENAL FEDERAL (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Tercer Año
62-605,2014-11-04,DECRETO QUE REFORMA EL SEGUNDO PÁRRAFO DEL ARTÍCULO 64 DE LA LEY GENERAL DE PESCA Y ACUACULTURA SUSTENTABLE (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año
62-219,2013-04-24,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY DE LA COMISIÓN NACIONAL DE LOS DERECHOS HUMANOS ( EN LO PART. LOS ART. RESERVADOS EN SUS TERMINOS)",Segundo Período de Sesiones Ordinarias del Primer Año
62-615,2014-11-13,DECRETO QUE REFORMA Y ADICIONA EL ARTICULO 4o DE LA LEY GENERAL DE PROTECCION CIVIL (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año
62-218,2013-04-24,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY DE LA COMISION NACIONAL DE LOS DERECHOS HUMANOS (EN LO GRAL. Y EN LO PART. LOS ARTÍCULOS NO RESERVADOS)",Segundo Período de Sesiones Ordinarias del Primer Año
62-237,2013-04-29,DECRETO QUE ADICIONA EL ARTÍCULO 215 BIS AL CÓDIGO PENAL FEDERAL (EN LO GENERAL Y EN LO PARTICULAR) CON LA MODIFICACIÓN ACEPTADA,Segundo Período de Sesiones Ordinarias del Primer Año
62-236,2013-04-29,DECRETO QUE REFORMA LOS ARTÍCULOS 3 Y 25 DE LA LEY DE MIGRACIÓN (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
62-235,2013-04-29,DECRETO QUE ADICIONA UNA FRACCIÓN VIII AL ARTÍCULO 24 DE LA LEY PARA EL APROVECHAMIENTO DE ENERGÍAS RENOVABLES Y EL FINANCIAMIENTO DE LA TRANSICIÓN ENERGÉTICA (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
62-234,2013-04-29,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DEL CAPÍTULO VI, DENOMINADO DE LAS SANCIONES, DE LA LEY FEDERAL SOBRE MONUMENTOS Y ZONAS ARQUEOLÓGICOS, ARTÍSTICOS E HISTÓRICOS, EN MATERIA DE SANCIONES. (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Primer Año
62-233,2013-04-29,"DECRETO QUE REFORMA EL ARTÍCULO 32, INCISO D) DE LA LEY PARA LA PROTECCIÓN DE LOS DERECHOS DE NIÑAS, NIÑOS Y ADOLESCENTES, EN MATERIA DE FOMENTO DE LA CONVIVENCIA SIN VIOLENCIA. (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Primer Año
62-232,2013-04-29,"DECRETO QUE ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE EDUCACIÓN, EN MATERIA DE VIOLENCIA ESCOLAR (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Primer Año
62-231,2013-04-25,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LOS ARTS. 6, 7, 27, 28, 73, 78, 94 Y 105 DE LA CPEUM, EN MATERIA DE TELECOMUNICACIONES (EN LO PART. LOS ARTS. RESERVADOS EN SUS TERMINOS Y CON LAS MODIFICACIONES ACEPTADAS)",Segundo Período de Sesiones Ordinarias del Primer Año
62-230,2013-04-25,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LOS ARTS. 6, 7, 27, 28, 73, 78, 94 Y 105 DE LA CPEUM, EN MATERIA DE TELECOMUNICACIONES (EN LO GRAL. Y EN LO PART. LOS ARTS. NO RESERVADOS)",Segundo Período de Sesiones Ordinarias del Primer Año
62-485,2014-04-09,"DECRETO QUE ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE CULTURA FISICA Y DEPORTE (EN LO GENERAL Y EN LO PARTICULAR, LOS ARTICULOS NO RESERVADOS)",Segundo Período de Sesiones Ordinarias del Segundo Año
62-746,2015-04-28,DECRETO POR EL QUE SE ADICIONAN DOS NUMERALES AL ARTÍCULO 24 DEL REGLAMENTO DE LA CÁMARA DE DIPUTADOS (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Tercer Año
62-239,2013-04-29,DECRETO QUE REFORMA LOS ARTÍCULOS 2 Y 82 DE LA LEY GENERAL DE PROTECCIÓN CIVIL (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
62-238,2013-04-29,DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL PARA LA PREVENCIÓN Y GESTIÓN INTEGRAL DE LOS RESIDUOS (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
62-628,2014-12-02,"DECRETO QUE REFORMA Y ADICIONA LOS ARTÍCULOS 11 Y 73 DE LA CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS, EN MATERIA DE MOVILIDAD UNIVERSAL (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",Primer Período de Sesiones Ordinarias del Tercer Año
62-629,2014-12-02,"DECRETO QUE REFORMA Y ADICIONA LOS ARTÍCULOS 11 Y 73 DE LA CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS, EN MATERIA DE MOVILIDAD UNIVERSAL (EN LO PARTICULAR LOS ARTICULOS RESERVADOS EN SUS TERMINOS)",Primer Período de Sesiones Ordinarias del Tercer Año
62-252,2013-04-30,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE EDUCACIÓN, EN MATERIA DE EDUCACIÓN INCLUSIVA (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Primer Año
62-685,2015-02-19,DECRETO QUE REFORMA EL NUMERAL 3 DEL ARTICULO 49 DE LA LEY ORGANICA DEL CONGRESO GENERAL DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Tercer Año
62-620,2014-11-19,"DECRETO QUE REFORMA EL INCISO a) DE LA FRACCIÓN II, LA FRACCIÓN V, Y SE ADICIONA UN INCISO m) A LA FRACCIÓN I Y LOS INCISOS a), b) Y c) A LA FRACCIÓN V, DEL ARTÍCULO 4 DE LA LEY DE ASISTENCIA SOCIAL (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Tercer Año
62-255,2013-07-17,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA CPEUM, EN MATERIA DE DISCIPLINA FINANCIERA DE LOS ESTADOS Y LOS MUNICIPIOS (EN LO PART. LOS ARTS. 73, 74, 79 Y 117 RESERVADOS, EN SUS TERMINOS)",Primer Período de Sesiones Extraordinarias del 2do. Receso del 1er Año
62-622,2014-11-25,DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE BIBLIOTECAS (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año
62-623,2014-11-27,"DECRETO QUE REFORMA EL ARTÍCULO PRIMERO TRANSITORIO DEL DECRETO POR EL QUE SE EXPIDE LA LEY FEDERAL DE JUSTICIA PARA ADOLESCENTES; Y SE ADICIONA LA LEY ORGÁNICA DEL PODER JUDICIAL DE LA FEDERACIÓN, SE REFORMA LA LEY ORGÁNICA DE LA ADMINISTRACIÓN PÚBLICA FEDERAL, SE ADICIONA LA LEY ORGÁNICA DE LA PROCURADURÍA GENERAL DE LA REPÚBLICA Y SE REFORMA LA LEY FEDERAL DE DEFENSORÍA PÚBLICA, PUBLICADO EN EL DIARIO OFICIAL DE LA FEDERACIÓN EL 27 DE DICIEMBRE DE 2012 (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Tercer Año
62-531,2014-07-28,DECRETO POR EL QUE SE EXPIDE LA LEY DE HIDROCARBUROS Y SE REFORMAN DIVERSAS DISPOSICIONES DE LA LEY DE INVERSIÓN EXTRANJERA; LEY MINERA Y LEY DE ASOCIACIONES PÚBLICO PRIVADAS (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS),Cuarto Periodo de Sesiones Extraordinario del Segundo Receso del Segundo Año
62-602,2014-10-30,"DECRETO QUE EXPIDE LA LEY DE INGRESOS DE LA FEDERACION PARA EL EJERCICIO FISCAL DE 2015 (EN LO GENERAL Y EN LO PARTICULAR, MINUTA DEVUELTA POR EL SENADO)",Primer Período de Sesiones Ordinarias del Tercer Año
62-289,2013-10-02,DECRETO QUE REFORMA LA FRACCION I Y EL CUARTO PARRAFO DEL ARTICULO 171 DE LA LEY GENERAL DEL EQUILIBRIO ECOLOGICO Y LA PROTECCION AL AMBIENTE (EN LO GRAL Y EN LO PART),Primer Período de Sesiones Ordinarias del Segundo Año
62-254,2013-07-17,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA CPEUM, EN MATERIA DE DISCIPLINA FINANCIERA DE LOS ESTADOS Y LOS MUNICIPIOS (EN LO GRAL Y EN LO PART. LOS ART. NO RESERVADOS CON LAS MODIFICACIONES ACEPTADAS)",Primer Período de Sesiones Extraordinarias del 2do. Receso del 1er Año
62-643,2014-12-04,"DECRETO QUE REFORMA EL DIVERSO QUE AUTORIZÓ AL EJECUTIVO FEDERAL A FIRMAR, EN REPRESENTACIÓN DEL GOBIERNO DE MÉXICO, LOS CONVENIOS CONSTITUTIVOS SOBRE EL FONDO MONETARIO INTERNACIONAL Y EL BANCO INTERNACIONAL DE RECONSTRUCCIÓN Y FOMENTO (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Tercer Año
62-257,2013-08-31,ELECCION DE INTEGRANTES DE LA MESA DIRECTIVA PARA EL SEGUNDO AÑO DE EJERCICIO DE LA LXII LEGISLATURA,Primer Período de Sesiones Ordinarias del Segundo Año
62-211,2013-04-23,DECRETO QUE REFORMA EL ARTICULO 27 DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR CON LA MODDIFICACION ACEPTADA),Segundo Período de Sesiones Ordinarias del Primer Año
62-256,2013-07-17,"DECRETO QUE REFORMA LA FRACCION XXIX-R AL ARTICULO 73 DE LA CPEUM, EN MATERIA DE REGISTROS PUBLICOS INMOBILIARIOS Y DE PERSONAS MORALES DE LAS ENTIDADES FEDERATIVAS Y CATASTROS MUNICIPALES (EN LO GENERAL Y EN LO PARTICULAR CON LAS MOD. ACEPTADAS)",Primer Período de Sesiones Extraordinarias del 2do. Receso del 1er Año
62-580,2014-10-07,"DECRETO QUE REFORMA EL ARTÍCULO 71 Y ADICIONA UN OCTAVO PÁRRAFO AL ARTÍCULO 108 DE LA LEY AGRARIA (EN LO PARTICULAR ARTÍCULO 71, EN TÉRMINOS DEL DICTAMEN)",Primer Período de Sesiones Ordinarias del Tercer Año
